name,Line_Item,figures,Period_Type,Period,Year,Report,State,url_1,index1,figure_type
PRESQUE ISLE,Handle*,1721973,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2166,Retail Sports Wagering
PRESQUE ISLE,Gross Revenue (Taxable),12865,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2167,Retail Sports Wagering
PRESQUE ISLE,State Tax Due (34%) ,4374,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2168,Retail Sports Wagering
PRESQUE ISLE,Local Share Assessment (2%),257,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2169,Retail Sports Wagering
PRESQUE ISLE,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2170,not_figure
PRESQUE ISLE,Handle*,1423222,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2171,Online Sports Wagering
PRESQUE ISLE,Revenue,37258,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2172,Online Sports Wagering
PRESQUE ISLE,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2173,Online Sports Wagering
PRESQUE ISLE,Gross Revenue (Taxable),37258,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2174,Online Sports Wagering
PRESQUE ISLE,State Tax Due (34%) ,12668,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2175,Online Sports Wagering
PRESQUE ISLE,Local Share Assessment (2%),745,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2176,Online Sports Wagering
PRESQUE ISLE,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2177,not_figure
PRESQUE ISLE,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2178,not_figure
MOUNT AIRY,MOUNT AIRY,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2179,not_figure
MOUNT AIRY,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2180,not_figure
MOUNT AIRY,Handle*,14974947,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2181,Total Sports Wagering
MOUNT AIRY,Revenue,732747,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2182,Total Sports Wagering
MOUNT AIRY,Promotional Credits,213440,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2183,Total Sports Wagering
MOUNT AIRY,Gross Revenue (Taxable),519307,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2184,Total Sports Wagering
MOUNT AIRY,State Tax Due (34%),176565,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2185,Total Sports Wagering
MOUNT AIRY,Local Share Assessment (2%),10386,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2186,Total Sports Wagering
MOUNT AIRY,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2187,not_figure
MOUNT AIRY,Handle*,589668,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2188,Retail Sports Wagering
MOUNT AIRY,Gross Revenue (Taxable),-20065,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2189,Retail Sports Wagering
MOUNT AIRY,State Tax Due (34%) ,-6822,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2190,Retail Sports Wagering
MOUNT AIRY,Local Share Assessment (2%),-401,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2191,Retail Sports Wagering
MOUNT AIRY,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2192,not_figure
MOUNT AIRY,Handle*,14385280,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2193,Online Sports Wagering
MOUNT AIRY,Revenue,752812,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2194,Online Sports Wagering
MOUNT AIRY,Promotional Credits,213440,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2195,Online Sports Wagering
MOUNT AIRY,Gross Revenue (Taxable),539372,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2196,Online Sports Wagering
MOUNT AIRY,State Tax Due (34%) ,183387,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2197,Online Sports Wagering
MOUNT AIRY,Local Share Assessment (2%),10787,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2198,Online Sports Wagering
MOUNT AIRY,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2199,not_figure
MOUNT AIRY,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,2200,not_figure
MOHEGAN,MOHEGAN,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2201,not_figure
MOHEGAN,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2202,not_figure
MOHEGAN,Handle*,5712486,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2203,Total Sports Wagering
MOHEGAN,Revenue,501938,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2204,Total Sports Wagering
MOHEGAN,Promotional Credits,395819,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2205,Total Sports Wagering
MOHEGAN,Gross Revenue (Taxable),106119,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2206,Total Sports Wagering
MOHEGAN,State Tax Due (34%),36080,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2207,Total Sports Wagering
MOHEGAN,Local Share Assessment (2%),2122,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2208,Total Sports Wagering
MOHEGAN,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2209,not_figure
MOHEGAN,Handle*,1685184,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2210,Retail Sports Wagering
MOHEGAN,Gross Revenue (Taxable),19561,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2211,Retail Sports Wagering
MOHEGAN,State Tax Due (34%) ,6651,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2212,Retail Sports Wagering
MOHEGAN,Local Share Assessment (2%),391,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2213,Retail Sports Wagering
MOHEGAN,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2214,not_figure
MOHEGAN,Handle*,4027302,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2215,Online Sports Wagering
MOHEGAN,Revenue,482377,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2216,Online Sports Wagering
MOHEGAN,Promotional Credits,395819,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2217,Online Sports Wagering
MOHEGAN,Gross Revenue (Taxable),86558,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2218,Online Sports Wagering
MOHEGAN,State Tax Due (34%) ,29430,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2219,Online Sports Wagering
MOHEGAN,Local Share Assessment (2%),1731,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2220,Online Sports Wagering
MOHEGAN,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2221,not_figure
MOHEGAN,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,2222,not_figure
MEADOWS,MEADOWS,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2223,not_figure
MEADOWS,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2224,not_figure
MEADOWS,Handle*,73772973,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2225,Total Sports Wagering
MEADOWS,Revenue,3438540,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2226,Total Sports Wagering
MEADOWS,Promotional Credits,2371094,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2227,Total Sports Wagering
MEADOWS,Gross Revenue (Taxable),1067446,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2228,Total Sports Wagering
MEADOWS,State Tax Due (34%),362932,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2229,Total Sports Wagering
MEADOWS,Local Share Assessment (2%),21349,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2230,Total Sports Wagering
MEADOWS,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2231,not_figure
MEADOWS,Handle*,1449669,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2232,Retail Sports Wagering
MEADOWS,Gross Revenue (Taxable),66882,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2233,Retail Sports Wagering
MEADOWS,State Tax Due (34%) ,22740,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2234,Retail Sports Wagering
MEADOWS,Local Share Assessment (2%),1338,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2235,Retail Sports Wagering
MEADOWS,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2236,not_figure
MEADOWS,Handle*,72323304,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2237,Online Sports Wagering
MEADOWS,Revenue,3371658,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2238,Online Sports Wagering
MEADOWS,Promotional Credits,2371094,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2239,Online Sports Wagering
MEADOWS,Gross Revenue (Taxable),1000564,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2240,Online Sports Wagering
MEADOWS,State Tax Due (34%) ,340192,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2241,Online Sports Wagering
MEADOWS,Local Share Assessment (2%),20011,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2242,Online Sports Wagering
MEADOWS,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2243,not_figure
MEADOWS,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,2244,not_figure
MOHEGAN - LEHIGH VALLEY,MOHEGAN - LEHIGH VALLEY,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2245,not_figure
MOHEGAN - LEHIGH VALLEY,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2246,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2247,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Revenue,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2248,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2249,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2250,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2251,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Local Share Assessment (2%),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2252,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2253,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2254,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2255,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%) ,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2256,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Local Share Assessment (2%),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2257,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2258,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2259,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Revenue,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2260,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2261,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2262,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%) ,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2263,Online Sports Wagering
HOLLYWOOD CASINO,HOLLYWOOD CASINO,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2264,Online Sports Wagering
HOLLYWOOD CASINO,Total Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2265,not_figure
HOLLYWOOD CASINO,Handle*,571511,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2266,Total Sports Wagering
HOLLYWOOD CASINO,Revenue,53730,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2267,Total Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,0,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2268,Total Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),53730,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2269,Total Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),18268,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2270,Total Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),1075,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2271,Total Sports Wagering
HOLLYWOOD CASINO,Retail Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2272,not_figure
HOLLYWOOD CASINO,Handle*,571511,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2273,Retail Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),53730,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2274,Retail Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),18268,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2275,Retail Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),1075,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2276,Retail Sports Wagering
HOLLYWOOD CASINO,Online Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2277,not_figure
HOLLYWOOD CASINO,Handle*,0,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2278,Online Sports Wagering
HOLLYWOOD CASINO,Revenue,0,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2279,Online Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,0,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2280,Online Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),0,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2281,Online Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),0,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2282,Online Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),0,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2283,Online Sports Wagering
HOLLYWOOD CASINO,,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2284,not_figure
HOLLYWOOD CASINO,,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,Barstool,2285,not_figure
RIVERS - PITTSBURGH,RIVERS - PITTSBURGH,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2286,not_figure
RIVERS - PITTSBURGH,Total Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2287,not_figure
RIVERS - PITTSBURGH,Handle*,9957824,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2288,Total Sports Wagering
RIVERS - PITTSBURGH,Revenue,830627,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2289,Total Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,164497,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2290,Total Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),666130,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2291,Total Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),226484,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2292,Total Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),13323,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2293,Total Sports Wagering
RIVERS - PITTSBURGH,Retail Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2294,not_figure
RIVERS - PITTSBURGH,Handle*,1779595,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2295,Retail Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),130270,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2296,Retail Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),44292,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2297,Retail Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),2605,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2298,Retail Sports Wagering
RIVERS - PITTSBURGH,Online Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2299,not_figure
RIVERS - PITTSBURGH,Handle*,8178229,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2300,Online Sports Wagering
RIVERS - PITTSBURGH,Revenue,700357,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2301,Online Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,164497,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2302,Online Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),535860,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2303,Online Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),182193,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2304,Online Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),10717,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2305,Online Sports Wagering
RIVERS - PITTSBURGH,,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2306,not_figure
RIVERS - PITTSBURGH,,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2307,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2308,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Total Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2309,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,14345008,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2310,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,915943,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2311,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,167678,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2312,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),748265,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2313,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%),254410,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2314,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),14965,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2315,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Retail Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2316,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,2343839,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2317,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),146281,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2318,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,49735,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2319,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),2926,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2320,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Online Sports Wagering,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2321,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,12001169,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2322,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,769662,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2323,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,167678,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2324,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),601984,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2325,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,204675,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2326,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),12040,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2327,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Mar,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2328,not_figure
